tanggal,judul,narasi,label
10-Mar-17,Pengendara Gojek Ditabrak Lari Oleh Sopir Angkot Di Tangerang,"Para sopir angkot se Tangerang! Mohon ingat baik2, apakah kalian puas dengan melakukan hal ini kepada teman seperjuangan saya? KaIian sudah mengambil rezeki temanku ini dan mengambil nyawanya pula? Kalian boleh berdemo, tetapi bukan begini caranya! Yang kalian buat sekarang akan menambah masalah baru! Sekarang apakah kalian mau diperlakukan sama oleh para kita sopir online? Tolong berpikir!b siapapun sopir angkot yang menabrak temanku ini lebih baik cepat cepat mengakui dan menyerahkan diri! Kepada sopir online gojek, secra pribadi saya sopir grab ikut turut berduka cita, mohon tidak melakukan tindakan anarki, mohon kita sebagai driver online setidaknya memberikan contoh yang baik, biar kita serahkan kepada pihak yang berwajib. Salam satu aspal.",1
12-Dec-19,Lingkaran Merah Di Tabung Gas Elpiji 3Kg Adalah Penanda Kebocoran,"Fungsi Lingkaran Merah Pada Tabung Gas.Mungkin Anda mengira lingkaran merah yang terdapat di tengah tabung LPG itu hanya variasi warna saja atau desain warna tabung saja. Jika dugaan kamu seperti itu jawaban kamu salah besar ! lingkaran merah itu memiliki fungsi yang penting bagi pengguna LPG , lingkaran merah itu berfungsi untuk rambu rambu menandakan ledakan. Bagai mana cara kerjanya ? simak penjelasan berikut",1
19-Agu-18,"Bisa Terbang Dan Stoppie, Jokowi Ternyata Pakai Pemeran Pengganti, Ini Dia Sosoknya","Wow, adegan terbang di atas Yamaha FZ1 juga stoppie dilakukan Presiden",0
4-Mar-18,Penjelasan Terkait Berita Muslim Cyber Army Yang Tidak Sesuai Standar,"Berdasarkan peninjauan internal redaksi, ditemukan fakta bahwa editor terburu-buru dalam mengunggah artikel tersebut. Sehingga, mengabaikan standar yang ditentukan terutama terkait dengan cover bothside. Termasuk, untuk selektif dalam mencari narasumber karena telah menjadikan akun anonim sebagai rujukan utama.",0
3-Jan-20,"Sempat Diinformasikan Gudangnya Terendam Banjir, Tokopedia Nyatakan Tidak Benar","VP of Corporate Communications Tokopedia, Nuraini Razak: Informasi mengenai Gudang partner Tokopedia untuk layanan fulfillment TokoCabang terkena banjir adalah tidak benar,",1
14-Mar-20,Malware Azorult Di Aplikasi Palsu Peta Sebaran Covid-19,"malware tertanam di dalam file yang diberi nama Corona-virus-Map.com.exe. File ini merupakan jenis Win32 EXE dengan ukuran payload 3,26MB.",0
7-Nov-17,Jendral Gatot Menyatakan Banser Nu Rasis,"Sabtu, 04 November 2017 Soal Pembubaran Pengajian Akbar Umat Muslim Dari Ust Felix Siauw, Jendral Gatot Nurmantyo : Banser Adalah Kelompok Yang Sangat Rasis Dan Radikal, Tidak Jauh Beda Dengan Komunis",1
3-Jan-20,Penyanyi Henny Purwonegoro Meninggal Dunia,"BERITA DUKA. Henny Purwonegoro* penyanyi thn 1970/80, telah meninggal dunia. Pada hari ini 28/12-19 jam 17:05 waktu singapore.Semoga amal2nya diterima Tuhan Yang Maha Esa. Aamiin",1
4-Dec-15,Dokumentasi Dinding Berlapis Emas Freeport,"Lihatlah didalam perut bumi di tanah Papua, dinding berbatu berlapis emas itu bukan cat tembok, bukan pula di studio film tapi inilah kegiatan setiap hari karyawan Freeport selama puluhan tahun.",0
23-Jan-16,Lawan Pelaku Teror Thamrin Akbp Untung Gunakan Pistol Buatan Tahun 1911,Lawan Pelaku Teror Thamrin AKBP Untung Gunakan Pistol Buatan Tahun 1911,0
16-Nov-18,Tol Ngawi-Sragen Per Tanggal 15 November 2018 Gratis Sampai Peresmian,Mulai besok pagi Kamis 15 November 2018 pukul 06.00 wib Jalur Tol Ngawi Sragen dibuka untuk umum GRATIS sampai Jalur Tol ruas tersebut diresmikan. Jangan lupa Gunakan kartu tol untuk dapat membuka portal di pintu tol. Berlaku untuk kendaraan roda empat atau lebih.,1
20-Feb-17,7 Tipe Informasi Hoax,7 Tipe Informasi Hoax,0
13-Feb-18,Pesan Berantai Catut Kepolisian Soal Nama-Nama Kiai Yang Menjadi Sasaran Pki,"Itu hoax, kita akan selidiki siapa yang menyebarkan informasi tersebut. Kami tegaskan Polsek Cisaat tidak pernah mempublikasikan atau membuat data-data semacam itu, ini meresahkan, kata Budi saat dimintai konfirmasi detikcom di Mapolsek Cisaat, Kota Sukabumi, Jawa Barat, Selasa (13/2/2018).",1
21-Aug-20,Logo Hut Kemerdekaan Ri Ke-75 Mengandung Simbol Seperti Tanda Salib,"Tim kreator Logo HUT RI cebong kristus, uang negara diembat, makna HUT RI dikacaukan dg logo Salib",1
20-Apr-20,Rsud Waluyo Jati Ditutup Karena Semua Petugas Diisolasi Akibat Covid-19,"Berbagi informasi lur, RS Waluyo jati kabarnya tutup karena ada pasien positif korona, semua petugas RS lagi di isolasi.",1
1-May-16,Ahok Minta Warga Luar Batang Wakafkan Tanah Untuk Plaza,"Ahok Minta Warga Luar Batang Wakafkan Tanah untuk Plaza, Warga: Kenapa Bukan Apartemen yang Diwakafkan?",0
21-Sep-18,Indomaret Klarifikasi Tayangan Tv Jokowi Yang Di Protes Kader Partai Demokrat,"Saya secara pribadi akan memboikot Indomaret, tidak akan belanja dijaringan Indomaret krn iklan ini. Yang mau ikut boikot, silahkan. Masih ada minimarket yg lain.",0
15-Agu-18,Dinkes Aceh Membantah Atas Isu Pelajar Lumpuh Setelah Vaksin Mr,"Itu secara kebetulan. Tidak berhubungan dengan imunisasi. Ini penyakit sendiri bukan efek dari vaksin MR, ujarnya.",0
19-Feb-20,Video Penampakan Ribuan Burung Gagak Di Kota Wuhan China!,Video penampakan ribuan burung gagak di kota wuhan china!,1
19-May-20,1962 Italian Magazine Described 2022 World Would Look Like,"In 1962, an Italian magazine described what the world would look like in 2022.",1
17-Aug-20,Pendeta Anies Baswedan Sedang Berkhotbah Membawakan Renungan Tentang Kiamat Air Bah,PENDETA ANIES BASWEDAN. SEDANG BERKHOTBAH membawakan renungan tentang kiamat air bah,1
24-May-17,Penangkapan Gengster Di Jatiwaringin Dan Lenteng Agung Disebut Tanpa Peran Polisi,Penangkapan Gengster di Jatiwaringin dan Lenteng Agung Disebut Tanpa Peran Polisi,0
1-Oct-17,: Pesan Telak Dari Kopassus,Pesan Telak Dari Kopassus,1
21-Mar-20,Video Donald Trump Ke Wc Lupa Matikan Mic,"Donald Trump meninggalkan ruang rapat utk buang hajat ke WC (toilet), tapi microphone didasi lupa dimatikan shg bunyi pelepasan kentut beraknya masuk ke speaker ruangan rapat.",1
13-Aug-20,Berdasar Rekaman Video Infrared Ternyata Ledakan Di Libanon Karena Dihantam Rudal Israel,"NAMPAK REKAMAN KAMERA INFRARED MENUNJUKKAN ADANYA SERANGAN RUDAL DARI LANGIT, DIDUGA PELAKU NYA ADALAH ISR43L",1
22-Mar-19,Jokowi Sdh Berkunjung Ke Christchurch,"Diam2.Tanpa banyak omong, Presiden RI Jokowi sdh berkunjung ke Christchurch New Zealand.keren abis",1
18-Mar-20,Coronavirus Akan Hancur Dengan Air,"Menanggapi hal tersebut, salah seorang dokter spesialis penyakit dalam di Kota Makassar, Dr. dr Luthfi Parewangi, SpPD mengatakan bahwa masyarakat Indonesia tidak perlu terlalu khawatir dengan virus tersebut. Menurutnya wilayah Indonesia salah satu negara yang kaya akan air. Ia menjelaskan bahwa Coronavirus akan hancur dengan air. Salah satu yang bisa dilakukan khususnya untuk umat Muslim adalah dengan menjaga air wudhu.",1
18-Sep-19,Pentingnya Membaca Seluruh Isi Berita Bukan Hanya Judul Beritanya,Isi artikel pada situs riausky.com tersebut menyatakan keheranan Kapolri Jenderal (Pol) Tito Karnavian karena tidak ada perkebunan sawit maupun tanaman industri lainnya yang ikut terbakar. Bukan karena tidak ada kebakaran lahan dan hutan secara keseluruhan.,0
21-May-19,Am Hendropriyono Meninggal Di Singapura,INNALILAHIWAINALRAJIUN. TELAH MATI SEORANG PEMBANTAI RAKYAT HENDROPRAYONO D SINGAPOREJGN D UCAPI MENINGGAL.KARNA DIA PEMBANTAI MANUSIA,1
24-Jun-17,Daun Berpaku Di Madiun,"DAUN BERPAKU. Berhati2 SEMUA Taktik Jahat Manusia Tidak Bertanggungjawab Untuk Mendapat Keuntingan SEBARKAN SEBANYAKNYA,",1
29-Mar-20,Video Di India Lockdown Buntutnya Rusuh,Di india Lockdown buntutnya rusuh karena secara sosial tidak siap,1
23-Aug-17,: Nama Meikarta Diambil Dari Tragedi Mei Jakarta 98,Nama Meikarta diambil Dari Tragedi Mei Jakarta 98,0
6-Apr-18,"Hoax Bendera Terbalik, Panglima Tni Disebut Goblok","Hoax Bendera Terbalik, Panglima TNI Disebut Goblok",0
17-Mar-17,Video Pria Terbaring Berazan Adalah Kh Hasyim Muzadi,"Keempat sumber tersebut memiliki satu narasi yang sama, yakni mengatakan kalau video tersebut adalah video Dr. KH. Hasyim Muzadi mengumandangkan azan subuh sebelum wafat.",0
13-Apr-18,Kemendikbud Berencana Akan Melaksanakan Kembali Unbk Matematika Pada 17 April Mendatang,KEMENDIKBUD KALAU MAU NGELUCU JANGAN BERCANDA DONG,1
20-Apr-17,Ketika Anies-Sandi Menang Dengan Kekuatan Kaum Radikal Indonesia,Ketika Anies-Sandi menang dengan kekuatan kaum radikal Indonesia,0
8-Jan-17,Tips Hindari Ancaman Pidana Menyebarkan Hoax,Tips Hindari Ancaman Pidana Menyebarkan Hoax,0
25-Jul-19,"Said Aqil: Negara China Bukan Negara Komunis, Yang Komunis Itu Justru Arab?","Said Aqil: Negara China Bukan Negara Komunis, Yang Komunis Itu Justru Arab?",1
7-Nov-16,Peluru Gas Airmata Diujicobakan Kepada Peserta Aksi 4 November 2016,Efek gas air mata yang dipakai polisi saat mengamankan demo damai adalah type yang sangat mematikan. Efeknya adalah (Safety concerns) Serious eye injuries and one death due to cardiac arrest! jadi yang dikatakan HABIB Rizieq adalah benar bahwa ini adalah pembantaian massal oleh pemerintah.(INGAT 1 ULAMA MENINGGAL DIBILANG KARENA ASMA YG BENAR ADALAH EFEK GAS AIR MATA death due to cardiac arrest ) efek gas air mata dari perusahaan asal france ini sangat mematikan (efek terkena bisa mati ditempat) !,1
5-Apr-20,Video Gereja Minta Di Azankan Corona Ga Aktif Bila Di Dengarkan Azan,Gereja minta di azankan.mrk yakin krn berdasarkan riset corona ga aktif bila di dengarkan azan atau Alquran.Mashaallah.,1
8-Jul-19,Kebijakan Peniadaan Pendidikan Agama Di Sekolah,APAKAH 5 TAHUN KEDEPAN HARUS DISUGUHI KEBIJAKAN SEPERTI INI TERUS?,1
01-Okt-18,"Mengenal Likuifaksi, Fenomena Tanah Bergerak Gempa Palu",Gempa di palu mengerikan. Rumah dan pohon berpindah tempat. Terdorong dari pondasi atau akarnya.,0
25-Jan-17,Mui Akan Bahas Fatwa Haram Angpao Imlek,"MUI AKAN BAHAS FATWA HARAM MENGENAI ANGPAO IMLEK, MASYARAKAT GERAM",1
19-Jul-18,"Anggotanya Dituding Sebagai Penganiaya Tahanan, Polres Subang Berikan Klarifikasi",KELAKUAN POLISI BRENGSEK JAMAN NOW yang biarkan tahanannya di siksa sampai tewas di Polres Subang.,0
11-Apr-18,Akses Angkot Di Palembang Saat Asean Games Tidak Ditutup,"Itu hoax, malahan kita saat Asian Games membutuhkan angkutan umum. Yang tidak boleh itu adalah Bus Kota, mereka tidak di perbolehkan karena rata-rata kendaraan Bus Kota itu sudah banyak yang tidak layak lagi beroprasi dan sudah buruk, ujar Kepala Dinas Perhubungan kota Palembang, Kurniawan, Senin (9/4).",0
20-Nov-17,Ramai Berita Setnov Warga China Terus Datang,"Di Tengah Ramainya Berita SetNov, Warga Kebangsaan China Sampai Saat ini Terus Berduyun Masuk ke Negeri ini Di Sengaja atau Tidak, Wallahu Allam Lebih Parahnya Semua Media Bungkam, Mengecoh Langit Menyebrangi Lautan kah #Indonesia_Waspada_Komunis #Generasi_Muda_Akhir_Zaman",0
4-Jun-20,"Pesan Fadli Zon Kepada Sby: Saya Kena Bully Setiap Hari, Masak Saya Dibilang Ikan Buntal","Pesan Fadli Zon kepada SBY: Saya Kena Bully Setiap Hari, Masak Saya Dibilang Ikan Buntal",1
16-Mar-20,Update Status Terkait Penutupan Beberapa Destinasi Wisata Di Diy,"Kita sudah komunikasikan dengan Kementerian BUMN dan sesuai dengan ajakan Presiden Jokowi, bahwa TWC akan berlakukan penutupan bagi pengunjung,",0
21-Dec-19,Dki Kucurkan Rp688 Miliar Tebus Ijazah Siswa Yang Ditahan Sekolah,"Pemprov DKI mengucurkan dana hingga Rp688 miliar untuk menebus ijazah yang ditahan dari 171 siswa di ibu kota yang berasal dari 79 sekolah swasta. Sekretaris Daerah (Sekda) DKI Saefullah mengatakan, anggaran dengan nilai Rp688.140.775, berasal dari Badan Amil Zakat Nasional (Baznas/Bazis) DKI.",1
23-Dec-16,Video Beberapa Wanita India Protes Dengan Cara Bakar Jilbab,Video Beberapa Wanita India Protes Dengan Cara Bakar Jilbab,0
22-Nov-17,"Dituduh Menistakan Agama, Walikota Risma Dilaporkan Ke Polisi","Dituduh Menistakan Agama, Walikota Risma dilaporkan ke Polisi",0
28-Jan-17,Gus Mus Nyatakan Ada Lima Golongan Yang Benci Fpi,Yang benci FPI itu ada 5: 1. Kafir jahat 2. Munafiqun 3. Bandar narkoba 4. Pelacur & LGBT 5. Preman tengik Rata2 pada doyan maksiat,1
5-Jul-18,Kepolisian Bantah Telah Menangkap Pelaku Jambret Di Cempaka Putih,"Iya identitas sudah dikantongi, kami masih lakukan penyelidikan mas, kata Komisaris Rosiana",0
5-Mar-17,: Pembubabaran Pengajian Ustad Khalid Basalamah Oleh Banser Nu,Pembubabaran Pengajian Ustad Khalid Basalamah Oleh Banser NU,1
23-Jan-18,7500 Jadi 7600 Oh Pakde Kenapa Anda Diam?,7500 jadi 7600 Oh pakde kenapa anda diam? PAKDE MAH GITU SUKA DIEM2 KALO NAIKIN HARGA PREMIUM DIPUNAHKAN PERTALITE DINAIKKAN PERTALITE DINAIKKAN,0
21-Agu-18,Belum Ada Susunan Resmi Tim Kampanye/Pemenangan Pasangan Prabowo-Sandi Hingga Kini,"Kita dari DPP belum pernah merilis tentang tim pemenangan, saya mau koreksi. Tolong yang selama ini beredar itu tidak resmi dari kita,",0
26-Mar-20,Lipi Ungkap Teori Virus Corona Covid-19 Bukan Senjata Biologi,"Peneliti bidang mikrobiologi LIPI Sugiyono Saputra mengatakan virus SARS-CoV-2 tidak memiliki kesamaan gen dengan virus corona lain seperti flu, MERS hingga SARS 2002.",0
3-Feb-20,Pasien Positif Corona Dirawat Di Rumah Sakit Umum Daerah Di Pekanbaru,"Selamat malam teman2Baru dapat info, virus corona telah masuk Pekanbaru, tepatnya di RS Eka HospitalInformasi jelasnya, warga Indonesia yang baru pulang imlek dari cina, dia merasakan gejala yang sama dengan virus corona, lalu mengecek ke RS Eka Hospital, ternyata dia terkena virus tsbt. Untuk kita semua harap jaga kesehatan, lebih baik menghindari daripada terserang dan berujung penyesalan dikarenakan belum ada obat untuk virus ini, terimakasih",1
1-Nov-16,: Jangan Percaya Posting Palsu Provokatif Di Medsos!,"Ahok Lepas 50 Marbut Masjid di Jakarta untuk Umrah di Makkah, diedit menjadi: Ahok Lepas 50 Marbut Masjid di Jakarta, Bohong.",0
19-Mar-18,Satgas Pangan Polri Pastikan Tak Ada Telur Palsu Beredar Di Pasar,"Beberapa jenis telur memang akan terlihat lebih cair atau terdapat bakteri di dalamnya saat disimpan terlalu lama. Terlebih, jika ada keretakan di cangkang telurnya, bakteri atau jamur akan lebih mudah masuk. Namun keberadaan telur palsu tidak dimungkinkan. Pasalnya, secara harga saja, pembuatan telur palsu bisa lebih tinggi dari telur asli",0
24-May-17,Penangkapan Gengster Di Jatiwaringin Dan Lenteng Agung Disebut Tanpa Peran Polisi,Penangkapan Gengster di Jatiwaringin dan Lenteng Agung Disebut Tanpa Peran Polisi,0
17-Jan-17,: Bri Melecehkan Sunnah Islam,BRI Melecehkan Sunnah Islam,0
30-Apr-19,Klarifikasi Terkait Kabar Petugas Kpps Di Way Kanan Lampung Tewas Ditikam Karena Melerai Keributan Timses Caleg,"~ Sukardi, Simpatisan PKS yang Meninggal Karena Melerai Keributan Timses Caleg ~",0
26-Sep-19,"Unggah Foto Kejadian Tahun 2016 Orang Utan Mati Terpanggang, Warga Aceh Minta Maaf","Akhirnya saya posting dengan tempat di daerah Pelingkau, Pangkalan Bun. Paginya saya kaget dan syok, melihat komentar ternyata foto itu hoax dan saya dihubungi BKSDA,",1
26-Jul-19,Hacker Sudah Mulai Masuk Facebook Dan Bbm,Kami dari kepolisian negara republik indonesia menghibau kepada seluruh masyarakat indonesia tetap waspada dan berhati hati: Perhatian bagi pengguna FACEBOOK dan BBM! Metro tv baru saja mengeluarkan berita bahwa hacker sudah mulai masuk facebook dan bbm,1
17-Aug-20,Baju Adat Tiongkok China Dalam Gambar Uang Pecahan 75 Ribu Rupiah,"PEMERINTAH SAAT INI BENARKAH ADA MENGELUARKAN UANG KERTAS BANK INDONESIA DENGAN NOMINAL PECAHAN UANG BERNILAI 75 RIBU dan ADA YANG TIDAK LAZIM KARENA DI UANG INI HANYA ADA BAJU ADAT THIONGKOK CHINAKUMAHA TEH,KAMANA NYAK SILIWANGI?",1
18-May-18,Artikel Analisis Mulyo Wibisono Yang Diedarkan Kembali,"*_ALISIS] MANTAN Badan Intel Strategis (BAIS) bicara soal Terorisme di Indonesia_* Quote: MULYO WIBISONO (Mantan Komandan Satgas Intel Badan Intelijen Strategis, (BAIS), Laksamana Pertama TNI, Purnawirawan) []",1
26-Mar-19,Penjelasan Haikal Hassan Terkait Cuitannya Yang Mendukung Jokowi Dan Sebut Prabowo Tidak Jumatan Malah Minum Bir,"Malam semua, Mohon maaf semoga teman-teman tidak kecewa, Jumat kemarin melihat dengan mata ane sendiri prabowo tidak sholat jumat malah minum bir di ambarukmo jogja. Ane sedih melihat kondisi ini. Dengan ini ane menyatakan akan mendukung Jokowi-Maruf Amin.",0
29-Jan-16,Kereta Cepat Yang Digarap China Di Iran Lebih Murah Dari Kereta Cepat Jakarta-Bandung,Biaya Proyek Kereta Api Cepat China Teheran-Isfahan Lebih Murah dari Jakarta-Bandung.,0
8-Jan-17,Tips Hindari Ancaman Pidana Menyebarkan Hoax,Tips Hindari Ancaman Pidana Menyebarkan Hoax,0
18-Jul-19,Tukar Menukar Aset Negara Antara Pt Kcic Dan Kodam Iii Siliwangi,Ternyata surat yang beredar soal tukar menukar antara TNI dengan kereta cepat itu bukan HOAX.,1
27-Jun-18,Sindrom Siklopia,Cyclopia (juga cyclocephaly atau synophthalmia) adalah bentuk langka dari holoprosencephaly,0
31-Dec-17,Warga Ngamuk Ancam Hancurkan Balaikota Jika Anies Tidak Hentikan Kebijakan Baru Ditanah Abang,"Warga Ngamuk Ancam Hancurkan Balaikota Jika Anies Tidak Hentikan Kebijakan Baru Ditanah Abang Pertama di Indonesia Seorang Pejabat Daerah Gubernur DKI JAKARTA IBUKOTA REPUBLIK INDONESIA di Gablak Goblokin Secara Vulgar terutama di Dunia Maya, Sosmed itu Kejam ya Seperti JKT58 tidak kalah kejamnya di Dumay maupun di dunia nyata membantai Pendukung lain yang gak sesuai dengan kemauannya Pendukung Anies yang ada selalu hanya sumpah serapah. doa-doa yang buruk.Pilih Seiman Surga tidak pilih Anis Ahli Neraka. Mungkin ini Alam sedang Bicara dan menjawabnya ! Pak Anies Tidak lagi Bersombong Ria dan Merasa Paling Hebat. World News Makers",0
18-Jan-18,: Bahaya Memakan Kepala Ikan Karena Mengandung Racun Ciguatoksin,Bahaya Memakan Kepala Ikan Karena Mengandung Racun Ciguatoksin,0
06-Agu-18,Pihak Keluarga Almarhumah Siswi Smpn 2 Semen Bantah Sa Meninggal Dalam Kondisi Telinga Berdarah Dan Hp Berantakan Di Lantai,"Diantaranya melalui media Whatsapp, siswi berinisial SA tersebut diisukan meninggal dalam kondisi telinga berdarah dan handphone (HP) berantakan di lantai.",0
14-Mar-19,Gp Ansor Kota Pekalongan Mengajak Jangan Pilih Caleg Nonmuslim Di Dapil X Jateng,Ingat! Allahu Akbar 17 April 2019,1
8-Jun-20,Video Setelah Lockdown . Maradona,After lockdown Maradona atau yang jika diterjemahkan ke bahasa Indonesia Setelah lockdown Maradona,1
24-Apr-18,Pengadaan Tas Sembako Jokowi Rp 3 Miliar Sudah Ada Sejak Presiden Terdahulu,"Wow, Terkuak Pengadaan Sembako Bantuan Presiden Pakai Dana APBN Senilai 12 Miliar Lebih! Sebelumnya terbongkar pengadaan TAS sembako sedot dana APBN 3 Miliar Padahal, Bawaslu sudah memperingatkan Jokowi untuk hentikan kegiatan bagi-bagi sembako.",0
5-Sep-18,Pertamina Bantah Mengurangi Kuota Bbm Bersubsidi Di Wilayah Solo Raya Dan Di Yogyakarta,"Atas isu terjadi kelangkaan Bahan Bakar Minyak (BBM) bersubsidi jenis solar di wilayah Solo Raya dan Daerah Istimewa (DI) Yogyakarta, PT. Pertamina akhirnya memberikan klarifikasi.",0
19-Agu-18,"Bisa Terbang Dan Stoppie, Jokowi Ternyata Pakai Pemeran Pengganti, Ini Dia Sosoknya","Wow, adegan terbang di atas Yamaha FZ1 juga stoppie dilakukan Presiden",0
14-Jun-18,Isi Pidato Yahya Staquf Di Yerusalem Soal Israel-Palestina,Kunjungan Yahya Cholil Staquf ke Yerusalem menuai kecaman dan kemarahan dari kalangan pembela Palestina.,0
04-Agu-18,"Ketua Mui Sumbar, Rektor Universitas Andalas Dan Rektor Uin Imam Bonjol, Masuk Jadi Tim Sukses Jokowi","Forum yang dikukuhkan oleh Ketua Dewan Pembina Relawan Jokowi (Rejo), Sidarto Danusubroto, memasukkan sejumlah nama penting di Sumbar sebagai pengurus.",1
15-Agu-18,Guru Tk Di Malaysia Yang Terekam Aniaya Muridnya Ditangkap,Hati-Hati Kalau Memilih TK Buat Anak-Anak Kita.,0
19-Feb-19,Penjelasan Terkait Pernyataan Prabowo Soal Impor Air Di Debat Capres,Wkwkwkgaes ada yg tahu gak sejak kapan yahhh kita impor air ! Helloowwww.yang bener aja wo kalau ngomong. Welehweleh dasar kang hoax! Airrr mana airrr! #DebatPintarJokowi #DebatMantulJokowi#prabowongaco,0
7-Mar-20,Menginformasikan Di Jict Bahwa Capt Kapal Cma Cgm Virgina Terkena Corona,Menginformasikan di JICT bahwa Capt Kapal CMA CGM Virgina terkena Corona sehingga Capt kapal tsb lsg dibawa Mobil Ambulance menuju ke RS Suroso sunter. All Team agar tetap berhati Thanks,1
